"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006457","BP","GO:0006457","protein folding","60/2324","223/18870",2.43864134914448e-09,5.23001475057592e-07,4.2932922699412e-07,"CLU/B2M/CANX/P4HB/CALR/RUVBL2/HSP90AB1/ERP29/DNAJB1/PDIA6/HSPA9/PDRG1/HSPA8/DNAJA2/TTC1/CDC37/HSPA5/FKBP1A/CCT3/HSPBP1/GRN/MPDU1/LMAN1/LMAN2L/DFFA/ENTPD5/FKBP9/NUDCD3/CCT6A/FKBP2/DNAJB6/ARL2/DNAJA3/ATF6/TCP1/AIP/TBCE/CCDC47/PDIA5/FKBP10/TBCB/DNAJC18/VBP1/CSNK2A1/CRTAP/LTBP4/CCT5/CCT4/CRYAB/AHSA1/UNC45A/MKKS/QSOX1/BAG5/LYRM7/PDIA4/DNAJC5/CHCHD4/SIL1/DNAJC21",60
"GO:0061951","BP","GO:0061951","establishment of protein localization to plasma membrane","26/2324","62/18870",4.70794679050524e-09,9.74869671620136e-07,8.00265510705482e-07,"SPTBN1/RAB10/ATP6AP1/RAB8A/RAB31/GOLPH3/RAB34/SYS1/SORL1/GOLGA7/ARFRP1/VAMP5/VPS35/RAB7A/NSF/GORASP2/VAMP3/RDX/ZDHHC2/ATP2C1/GORASP1/LYPLA1/BBS2/CLN3/VAMP2/BLZF1",26
"GO:0022406","BP","GO:0022406","membrane docking","33/2324","92/18870",5.03567484529859e-09,1.0079742482006e-06,8.2744088773801e-07,"NDRG4/SNX3/RAB8A/CALM1/VAPB/EZR/VTI1B/MSN/STX12/ATP2A2/AHCYL1/PEX16/YKT6/EXOC7/RAB7A/EXOC4/VAMP3/STX7/VAPA/EXOC3/ICAM1/EXOC1/STX17/RAB8B/ESYT1/STX10/VPS11/STX16/EXOC5/CLN3/STX3/RALB/PSEN2",33
"GO:0043123","BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","54/2324","196/18870",6.15053819956457e-09,1.19141877059307e-06,9.78029554789843e-07,"GPRC5B/WLS/TBK1/TNFRSF1A/SLC44A2/NDFIP1/SHISA5/PPP5C/PINK1/BST2/CTNNB1/CX3CL1/DDX1/CXXC5/TMEM9B/RHOC/NEK6/LITAF/FKBP1A/CASP1/PRKD1/LPAR1/RHOA/PELI2/FBXW11/SHARPIN/IRAK1/VAPA/RELA/TMED4/IKBKB/ATP2C1/RBCK1/RIPK2/CUL1/ANKRD17/F2R/IRF3/TLR4/TSPAN6/CARD16/CCDC22/PIM2/JMJD8/MUL1/NUP62/TMEM101/NDFIP2/GJA1/LTB/MTDH/MYD88/FLNA/PARP1",54
"GO:0006622","BP","GO:0006622","protein targeting to lysosome","18/2324","33/18870",6.58717451682083e-09,1.23612446792216e-06,1.01472823231158e-06,"CLU/SORT1/LAMP2/SCARB2/HGS/VPS4A/HSPA8/SORL1/M6PR/RAB7A/VPS53/BECN1/GNPTG/NEDD4/NDP/NCOA4/SNX16/GCC2",18
"GO:0006903","BP","GO:0006903","vesicle targeting","27/2324","67/18870",6.79305793541015e-09,1.23613069400418e-06,1.01473334327036e-06,"TMED9/TMED10/YKT6/PSEN1/STARD3NL/EXOC7/NLGN1/TRAPPC11/TBC1D23/EXOC4/TRAPPC3/EXOC3/ARFGAP2/CSNK1D/ARFGAP3/EXOC1/TRAPPC5/FAM91A1/TRAPPC6B/PEF1/STARD3/SAR1B/EXOC5/TRIP11/TMED2/PREB/WIPI1",27
"GO:1905037","BP","GO:1905037","autophagosome organization","39/2324","121/18870",7.13016356278529e-09,1.2593127116037e-06,1.03376334255491e-06,"FEZ1/CTSD/PINK1/RAB1B/TOM1/STX12/ATP2A2/ATG9A/RAB5A/MAP1LC3A/NSFL1C/PSEN1/MOAP1/UBQLN2/RAB7A/RAB3GAP2/MTM1/SNX7/BECN1/ATG2B/WDR45/SCFD1/ATG4B/ARFIP2/STX17/MAP1LC3B/SNX18/GABARAPL2/DNAJC16/NUPR1/RAB1A/GABARAPL1/RB1CC1/CLN3/ATG4C/RALB/ATG3/WIPI1/ATG7",39
"GO:0006623","BP","GO:0006623","protein targeting to vacuole","22/2324","48/18870",9.79770803377819e-09,1.64468182506591e-06,1.35011087020179e-06,"CLU/SORT1/LAMP2/SQSTM1/SCARB2/HGS/VPS4A/HSPA8/SORL1/AP3D1/M6PR/RAB7A/VPS53/BECN1/GNPTG/NEDD4/NDP/NCOA4/VPS13D/MON1A/SNX16/GCC2",22
"GO:1903076","BP","GO:1903076","regulation of protein localization to plasma membrane","36/2324","108/18870",9.85987438840512e-09,1.64468182506591e-06,1.35011087020179e-06,"SPTBN1/LRP1/TMBIM1/SQSTM1/ACTB/EGFR/AP2M1/EZR/ARF6/VPS4A/VTI1B/ZDHHC7/SORBS1/PGRMC1/TMEM59/BCL2L1/LGALS3/GBP1/WNK1/PTPN9/STX7/ZDHHC2/CLTC/ATP2C1/NUMB/PPP2R5A/APPL1/RER1/LYPLA1/STAC/ATP2B4/KIF5B/CLN3/TMED2/STX3/RHOG",36
"GO:0061462","BP","GO:0061462","protein localization to lysosome","25/2324","60/18870",1.08828493544674e-08,1.7662570371237e-06,1.44991133789391e-06,"CLU/SORT1/LAMP2/CD81/SCARB2/HGS/LMBRD1/VPS4A/HSPA8/LAMTOR1/SORL1/AP3D1/M6PR/RAB7A/VPS53/BECN1/GNPTG/NEDD4/RRAGA/NDP/NCOA4/SNX16/GCC2/KPTN/GPR137B",25
"GO:0000045","BP","GO:0000045","autophagosome assembly","37/2324","114/18870",1.39462861612654e-08,2.20388022101049e-06,1.80915396380072e-06,"FEZ1/CTSD/PINK1/RAB1B/TOM1/STX12/ATP2A2/ATG9A/RAB5A/MAP1LC3A/NSFL1C/PSEN1/MOAP1/UBQLN2/RAB7A/RAB3GAP2/MTM1/SNX7/BECN1/ATG2B/WDR45/SCFD1/ATG4B/ARFIP2/STX17/MAP1LC3B/SNX18/GABARAPL2/NUPR1/RAB1A/GABARAPL1/RB1CC1/ATG4C/RALB/ATG3/WIPI1/ATG7",37
"GO:0007032","BP","GO:0007032","endosome organization","33/2324","96/18870",1.7044851220408e-08,2.62447004047564e-06,2.15441398826372e-06,"SNX3/ATP6AP1/ATP6AP2/SQSTM1/SCARB2/VTA1/HGS/CHMP1A/VPS4A/TOM1/ATP6V0A1/LAMTOR1/CLCN3/LAPTM4B/UBAP1/TSG101/RAB7A/CHMP7/TMEM9/CHMP5/PLEKHF2/PLEKHA3/IST1/VPS11/CHMP2A/RAB22A/ATP6V1A/PI4K2B/CHMP4A/AKTIP/CHMP6/ATP6V1D/USP8",33
"GO:0007015","BP","GO:0007015","actin filament organization","99/2324","464/18870",2.24034320458617e-08,3.36331523588498e-06,2.76092821765185e-06,"TMOD1/SPTBN1/TAGLN2/CNN3/ELN/SEMA5A/ZYX/CDC42EP1/RNH1/NEDD9/GMFB/ACTN1/CAP2/PLS3/RHOJ/RHOB/EZR/ARF6/CX3CL1/DLC1/CD47/GSN/GDPD2/SPTAN1/RHOC/FERMT2/PREX1/WASL/SORBS1/CYFIP1/FAM107A/RND2/DSTN/WDR1/CAPZA2/ELMO2/ACTG1/ASAP3/LPAR1/ARPC5/ADD1/ARHGEF10/TNFAIP1/RHOA/MYO5A/TRIM27/ARPC5L/EPS8/TWF2/RHPN2/ALDOA/IQGAP2/SDC4/PXN/WASF2/TPM3/RDX/GAS7/ARPC4/TJP1/TPM4/ACTR3/ABI2/ARHGAP12/PLEC/SWAP70/CAPZA1/SSH3/KANK1/ITGB1BP1/ARFIP2/MYO6/BAIAP2/FMN2/COTL1/LIMCH1/ABI1/CAP1/AIF1L/CAPG/IQGAP1/ARPC2/ARPC1B/BRK1/CORO1B/MKKS/SORBS3/ARF1/BIN3/ARPC1A/TWF1/KPTN/NCKAP1/TF/FLNA/SPTBN4/VASP/RHOG/CALD1",99
"GO:0070972","BP","GO:0070972","protein localization to endoplasmic reticulum","29/2324","79/18870",2.32699387508926e-08,3.4056313129302e-06,2.79566526814534e-06,"RAB10/SEC61A1/PPP1R15A/SGTA/KDELR1/KDELR2/GPAA1/SPCS2/DDRGK1/SSR3/HSPA5/SEC63/TRAM1/ANK2/BCAP29/UBL4A/BCAP31/RAB3GAP2/VAPA/SRP9/SRPRB/GABARAPL2/RER1/SGTB/ANKRD13C/CHMP4A/SRP54/UBAC2/SEC61G",29
"GO:0072665","BP","GO:0072665","protein localization to vacuole","31/2324","88/18870",2.38195695492204e-08,3.4056313129302e-06,2.79566526814534e-06,"CLU/SORT1/LAMP2/SQSTM1/CD81/SCARB2/HGS/LMBRD1/VPS4A/HSPA8/LAMTOR1/SORL1/AP3D1/M6PR/UBAP1/TSG101/GBP1/RAB7A/VPS53/BECN1/GNPTG/NEDD4/RRAGA/NDP/NCOA4/VPS13D/MON1A/SNX16/GCC2/KPTN/GPR137B",31
"GO:0008654","BP","GO:0008654","phospholipid biosynthetic process","63/2324","254/18870",2.98476811710223e-08,4.16826338213928e-06,3.42170602016885e-06,"PIGT/ABHD4/SLC44A2/SERINC1/CAPN2/AGPAT5/CDS2/PTDSS2/SLC44A1/PLSCR1/CHPT1/MBOAT7/MBOAT2/GPAA1/IP6K1/AGPAT1/PMVK/SOCS3/SPHK2/FADS1/MTMR14/PIP5K1A/ITPKB/PI4KB/INPP1/PIK3C2A/SLC27A1/DOLK/CDIPT/VAC14/ABHD5/VAPA/MTM1/UVRAG/LPCAT3/BECN1/ISYNA1/PLA2G4C/PIP5K1C/SOCS2/SACM1L/AGPAT3/DPM2/EFR3B/DHDDS/IMPA1/SERAC1/SPTLC2/PI4K2B/PTDSS1/SGMS1/PIGV/MVK/AGPAT2/PIGK/CLN3/PIGG/SLC30A5/ITPKC/PLA2G4A/PIGO/TMEM38B/MVD",63
"GO:1904375","BP","GO:1904375","regulation of protein localization to cell periphery","41/2324","137/18870",3.25349259275045e-08,4.44027795896965e-06,3.64500139039483e-06,"SPTBN1/LRP1/DAG1/TMBIM1/SQSTM1/ACTB/EGFR/AP2M1/EZR/ARF6/VPS4A/VTI1B/ZDHHC7/SORBS1/PGRMC1/TMEM59/BCL2L1/EPB41L2/LGALS3/GBP1/VPS35/WNK1/PTPN9/STX7/ZDHHC2/CLTC/ATP2C1/NUMB/PPP2R5A/ADAM10/APPL1/RER1/LYPLA1/STAC/ATP2B4/KIF5B/CLN3/TMED2/STX3/RHOG/HRAS",41
"GO:0016052","BP","GO:0016052","carbohydrate catabolic process","46/2324","163/18870",3.61228244630043e-08,4.82039024222979e-06,3.95703361310524e-06,"STAT3/PYGB/SCARB2/IDS/PFKL/NEU1/PPP1CB/PFKM/ALDOC/SLC4A4/PSEN1/HEXA/GM2A/HIF1A/APP/GPI/ALDOA/PGK1/PPP2CA/GALK1/ENO2/ARL2/PFKFB2/FLCN/LDHA/PFKP/CTBS/PRKAG2/NAGA/EIF6/OGDH/PRKACA/PPP1CA/MAN2B2/JMJD8/NUPR1/PRKAG1/GAA/SORD/GABARAPL1/RB1CC1/ENO1/BAD/FUT8/GALE/NCOR1",46
"GO:0031647","BP","GO:0031647","regulation of protein stability","75/2324","325/18870",4.10938935868397e-08,5.36453980410809e-06,4.40372319604508e-06,"CLU/LAMP2/CTSA/LMNA/CALR/MAPK1/PINK1/CD81/EFNA1/RUVBL2/HSP90AB1/POLR2E/ASPH/CASP3/GIPC1/DDOST/FLOT1/PDRG1/HSPA8/DDRGK1/GSN/STX12/CDC37/FAM107A/CCT3/RAB21/RASSF2/GOLGA7/B4GALT5/HDAC6/GRN/NCLN/SAV1/TARDBP/ANK2/UBL4A/SEL1L/VPS35/PIN1/FBXW11/CCT6A/ATP1B2/TCP1/RNF139/MSX1/NAA15/RABL3/GNAQ/USP9X/PIM2/VPS11/IFT46/DPM2/TBRG1/CSNK2A1/RAD23A/CRTAP/CCT5/CCT4/MUL1/TELO2/CRYAB/TMEM25/PEX2/USP19/QRSL1/BAG5/ATP1B3/TF/CAMLG/NAPG/FLNA/HDAC3/CTSH/USP8",75
"GO:1905475","BP","GO:1905475","regulation of protein localization to membrane","49/2324","181/18870",5.59409035608498e-08,7.14734310389156e-06,5.86721727604613e-06,"GDI1/SPTBN1/LRP1/DAG1/CRKL/TMBIM1/SQSTM1/ACTB/CD81/EGFR/AP2M1/EZR/ARF6/VPS4A/CDH2/VTI1B/GSN/ZDHHC7/FIS1/SORBS1/PGRMC1/TMEM59/BCL2L1/LGALS3/GBP1/WNK1/AKT2/PTPN9/STX7/ZDHHC2/CLTC/ATP2C1/NUMB/ITGB1BP1/PPP2R5A/ADAM10/APPL1/RER1/LYPLA1/STAC/SLC7A11/ATP2B4/KIF5B/CLN3/TNFAIP6/TMED2/STX3/RHOG/HRAS",49
"GO:0045732","BP","GO:0045732","positive regulation of protein catabolic process","54/2324","210/18870",7.94831887539188e-08,9.93763623076477e-06,8.15775458498118e-06,"CLU/LRP1/ADAM9/NDFIP1/KEAP1/RNF180/SIRT2/CD81/RNF185/USP5/SGTA/EZR/RGMA/DDRGK1/MSN/PSMC4/OAZ2/SORL1/HSPBP1/PSEN1/VGLL4/FZR1/BCAP31/RNF19A/RNF14/UBQLN2/VPS35/RAB7A/NSF/APOE/CAV1/TNFSF12/RDX/FAF1/CSNK1D/ARIH2/NEDD4/PSMC6/TRIB2/ANKIB1/FOXO1/VPS11/VCP/NUPR1/CSNK1A1/NUB1/CSNK2A1/RAD23A/CUL4A/TRIB1/PSMC2/NFE2L2/OAZ1/ATG7",54
"GO:0032386","BP","GO:0032386","regulation of intracellular transport","76/2324","336/18870",8.10897877281388e-08,9.93763623076477e-06,8.15775458498118e-06,"GDI1/NDRG4/MLC1/FEZ1/SNX3/MAPK1/TMEM30A/PINK1/CD81/SAE1/DYNC1H1/ERGIC3/EZR/TM9SF4/AKAP8L/REEP2/TBC1D20/MSN/FIS1/ATP9A/OAZ2/B3GAT3/SORL1/RAB21/PRKD1/PSEN1/FZD5/PPP1CC/TARDBP/BCAP31/EHD2/VPS35/REEP5/LMAN1/WNK1/AKT2/YWHAE/RDX/ZDHHC2/NDEL1/PCM1/ARIH2/RNF139/PTPN11/NEDD4/ERLEC1/ITGB1BP1/EHD1/SCFD1/ANGPT1/UBE2J2/UBE2J1/SCP2/VPS11/SP100/PRKACA/UHMK1/DMAP1/LEPROT/SAR1B/BNIP3L/CRYAB/GCC2/YIPF5/HUWE1/REEP6/UBAC2/VAMP2/MAPK3/STK11/OAZ1/FLNA/NSUN2/HDAC3/HRAS/PKIG",76
"GO:0007030","BP","GO:0007030","Golgi organization","44/2324","157/18870",8.85828013830701e-08,1.06387944461067e-05,8.73333176582983e-06,"SURF4/MAPK1/TMED9/RAB8A/SYNE1/TMED10/RAB1B/VTI1B/TBC1D20/GOLPH3/RAB2A/TMED7/NSFL1C/PRKD1/PRMT5/TRAPPC11/YIPF4/KIFC3/LMAN1/RAB6B/GORASP2/TMED5/TMED4/COG1/CSNK1D/GORASP1/STX17/COG6/GOLGA5/VCPIP1/VPS13B/CSNK1A1/PI4K2B/TRIP11/GCC2/RAB1A/BAG5/YIPF5/HUWE1/COG8/TMED2/MAPK3/BLZF1/TMED1",44
"GO:0006892","BP","GO:0006892","post-Golgi vesicle-mediated transport","33/2324","102/18870",9.05814524761276e-08,1.06655220023362e-05,8.75527227958113e-06,"SPTBN1/SORT1/RAB10/RAB31/VTI1B/GOLPH3/RAB34/SYS1/SORL1/AP3D1/GOLGA7/ARFRP1/VAMP5/MYO5A/VPS52/NSF/EXOC4/VAMP3/ATP2C1/EXOC1/SCFD1/CCDC22/AP2A1/LYPLA1/SCAMP1/EXOC5/BBS2/CLN3/RABEP1/VAMP2/BLZF1/WIPI1/RAB14",33
"GO:0006891","BP","GO:0006891","intra-Golgi vesicle-mediated transport","17/2324","34/18870",9.54554658347245e-08,1.10232706218754e-05,9.04894628550637e-06,"RAB6A/NAPA/VTI1B/COPG1/COPE/COPA/COPB2/RAB6B/NSF/TRAPPC3/COG1/COG6/GOLGA5/GABARAPL2/COPZ1/COG8/NAPG",17
"GO:1903050","BP","GO:1903050","regulation of proteolysis involved in protein catabolic process","58/2324","235/18870",1.25020809902525e-07,1.41650936502767e-05,1.16280526866639e-05,"CLU/KEAP1/RNF180/PINK1/SIRT2/EFNA1/HSP90AB1/RNF185/USP5/SGTA/GNA12/PSMF1/GIPC1/DDRGK1/PSMC4/HSPBP1/PSME3/PSEN1/FZR1/BCAP31/RNF19A/RNF14/UBQLN2/ARAF/PKD1/APOE/CAV1/PRMT6/MTM1/CSNK1D/ARIH2/RNF139/ALAD/PSMC6/TRIB2/USP9X/ANKIB1/CCDC22/PSME1/GABARAPL2/PRKACA/VCP/NUPR1/CSNK1A1/NUB1/CSNK2A1/RAD23A/RGN/GPX1/PITHD1/USP19/TRIB1/TGFB1I1/BAG5/PSMC2/NFE2L2/CAMLG/MAGEF1",58
"GO:0051656","BP","GO:0051656","establishment of organelle localization","97/2324","469/18870",1.49547353208138e-07,1.66302195558309e-05,1.3651661892275e-05,"SYT11/PSRC1/FEZ1/MAP4/LMNA/PINK1/SIRT2/TMED9/GEM/DYNC1H1/RAB6A/HGS/TMED10/EZR/CHMP1A/CTNNB1/VPS4A/MAPRE1/COPG1/SPRY1/SUN1/ATP9A/WASL/NTN1/SPHK2/AP3D1/YKT6/NSFL1C/PSEN1/STARD3NL/SYBU/HDAC6/EXOC7/SPRY2/HIF1A/NLGN1/TRAPPC11/ARMCX3/TSG101/ACTN4/MYO5A/KXD1/BICD1/TBC1D23/RAB7A/CHMP7/SDC4/EXOC4/FBXW11/TRAPPC3/EXOC3/NDEL1/ARFGAP2/PCM1/SDCBP/CSNK1D/BECN1/ARFGAP3/CLMN/DOCK7/EXOC1/KAT5/TRAPPC5/CHMP5/ACTR10/MYO6/FMN2/FAM91A1/PAFAH1B1/TRAPPC6B/COPS5/EIF6/PEF1/MAP1S/CHMP2A/STARD3/RASGRP1/SAR1B/MARK1/EXOC5/BBS2/SEH1L/CHMP4A/NUP62/TRIP11/MKKS/RAB1A/KIF3A/KIF5B/CLN3/CHMP6/GJA1/TMED2/PREB/STK11/HDAC3/WIPI1",97
"GO:1903829","BP","GO:1903829","positive regulation of protein localization","98/2324","476/18870",1.61966707350841e-07,1.76838195934873e-05,1.451655675644e-05,"WLS/SYT11/SPTBN1/LRP1/ADAM9/ACHE/SQSTM1/TMEM30A/PINK1/CD81/NEDD9/EGFR/HSP90AB1/SAE1/PRKAR1A/TMED10/ERGIC3/EZR/LRRC8A/ARF6/TM9SF4/DDRGK1/IRS2/GOLPH3/MSN/LAMTOR1/FIS1/FERMT2/PFKM/OAZ2/B3GAT3/SORBS1/GLUD1/PGRMC1/SORL1/WNT7A/CCT3/PRKD1/EPB41L2/PSEN1/LGALS3/SYBU/FZD5/HIF1A/TARDBP/TSG101/BCAP31/VPS35/BICD1/NADK/MCRS1/AKT2/NR1H2/PTPN9/CCT6A/YWHAE/RDX/ZDHHC2/PCM1/PFKFB2/TCP1/ATP2C1/ARIH2/PARP9/ITGB1BP1/TLR4/UBE2J2/VPS11/PRKACA/RER1/DMAP1/LEPROT/CCT5/CCT4/SAR1B/JAK1/STAC/NUP62/PTP4A3/ATP2B4/HUWE1/KIF5B/CLN3/TNFAIP6/VAMP2/STK11/STX3/BAD/GPR137B/OAZ1/FLNA/HDAC3/WWTR1/PARP1/CDK5RAP3/RHOG/HRAS/DKC1",98
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","78/2324","356/18870",2.22530898574689e-07,2.34617132381466e-05,1.92595999989904e-05,"GPM6B/CSF1/BCL6/DAG1/ADAM9/CD44/CRKL/PDPN/P4HB/CALR/ZYX/TTYH1/NEDD9/EFNA1/PTPRA/ACTN1/EPDR1/SGCE/POLDIP2/EFEMP2/CTNNB1/CX3CL1/NPNT/DLC1/SPRY4/CASK/CRK/FERMT2/PREX1/SORBS1/FAM107A/PIP5K1A/LAMC1/ILK/ACTG1/FBLN5/GBP1/ACTN4/RHOA/HSD17B12/ITGAV/PKD1/SDC4/PXN/VAMP3/ARL2/THSD1/ATP1B2/ITGA7/COL16A1/TRIP6/DUSP3/FZD7/KANK1/ITGB1BP1/ANGPT1/CDH11/LIMCH1/PARVB/SPOCK2/ITGB4/LIMS1/ADAM15/ARPC2/RSU1/SORBS3/RAB1A/BCAM/DAPK3/LIMS2/VCL/ANGPT2/ITGA6/RELL2/AXL/FREM1/FLNA/TLN1",78
"GO:0042063","BP","GO:0042063","gliogenesis","75/2324","338/18870",2.22908020669033e-07,2.34617132381466e-05,1.92595999989904e-05,"GPM6B/CLU/TNFRSF21/CSF1/GFAP/SERPINE2/GAP43/LRP1/DAG1/NR2E1/PTPRZ1/CRKL/STAT3/CNP/MAPK1/SIRT2/NCSTN/IL6ST/MBOAT7/CTNNB1/CX3CL1/CDH2/LAMB2/SUN1/GPR37L1/NTN1/WDR1/ID4/PSEN1/VIM/B4GALT5/ILK/GRN/CERS2/PRMT5/LPAR1/APP/PPP1CC/ARHGEF10/EIF2B4/CERS5/RHOA/RNF10/IFNGR1/AKT2/ERCC2/RHEB/RELA/PTN/NDUFS2/ATP1B2/PLEC/PTPN11/EIF2B3/TSPO/MXRA8/DNER/TLR4/NDP/LGI4/FOXG1/PAFAH1B1/CNTNAP1/ITGB4/METTL3/ANXA1/PHGDH/RRAS2/HDAC11/EIF2B1/NSUN5/DICER1/MAPK3/MYD88/SLC25A46",75
"GO:1903008","BP","GO:1903008","organelle disassembly","41/2324","146/18870",2.26607721534139e-07,2.34617132381466e-05,1.92595999989904e-05,"MAP4/SQSTM1/KLC1/PINK1/ASCC2/NEDD9/DDRGK1/CDC37/FIS1/ATG9A/MAP1LC3A/FZD5/HDAC6/HIF1A/PLIN3/SLC25A4/SNX7/BECN1/PNPLA2/TSPO/ATG2B/WDR45/KAT5/ATG4B/ARFIP2/TEX264/MAP1LC3B/VPS13D/GABARAPL2/VCP/MUL1/BNIP3L/GABARAPL1/RB1CC1/HUWE1/KIF5B/SLC25A46/UBA5/ATG3/WIPI1/ATG7",41
"GO:0090174","BP","GO:0090174","organelle membrane fusion","36/2324","121/18870",2.58070736453625e-07,2.62663520746444e-05,2.15619136273386e-05,"SYT11/RAB8A/CHMP1A/ARL8B/VPS4A/TOM1/VTI1B/RAB34/STX12/VPS39/YIPF4/SNAP47/RAB7A/CHMP7/AKT2/VAMP3/STX7/UVRAG/TMEM175/CHMP5/STX17/RAB8B/STX10/VPS11/VCPIP1/STX16/CHMP2A/ANXA1/CHMP4A/PLA2G5/VAV3/YIPF5/CLN3/CHMP6/VAMP2/STX3",36
"GO:0048284","BP","GO:0048284","organelle fusion","43/2324","158/18870",3.03544458397378e-07,3.03797412112709e-05,2.49385736609635e-05,"SYT11/RAB8A/VAT1/CHMP1A/ARL8B/VPS4A/TOM1/VTI1B/RAB34/STX12/FIS1/VPS39/YIPF4/MCL1/SNAP47/RAB7A/CHMP7/AKT2/VAMP3/STX7/UVRAG/TMEM175/CHMP5/STX17/RAB8B/STX10/VPS11/VCPIP1/STX16/CHMP2A/ANXA1/MUL1/CHMP4A/PLA2G5/VAV3/AFG3L2/YIPF5/HUWE1/CLN3/CHMP6/VAMP2/STX3/MTCH2",43
"GO:0061136","BP","GO:0061136","regulation of proteasomal protein catabolic process","50/2324","196/18870",3.08759014920931e-07,3.03950472885277e-05,2.49511383412376e-05,"CLU/KEAP1/RNF180/PINK1/SIRT2/HSP90AB1/RNF185/USP5/SGTA/GNA12/PSMF1/GIPC1/DDRGK1/PSMC4/HSPBP1/PSME3/PSEN1/FZR1/BCAP31/RNF19A/RNF14/UBQLN2/ARAF/PKD1/APOE/CAV1/MTM1/CSNK1D/ARIH2/ALAD/PSMC6/TRIB2/USP9X/ANKIB1/PSME1/GABARAPL2/PRKACA/VCP/NUPR1/CSNK1A1/NUB1/RAD23A/GPX1/PITHD1/USP19/TRIB1/BAG5/PSMC2/NFE2L2/CAMLG",50
"GO:0072666","BP","GO:0072666","establishment of protein localization to vacuole","24/2324","65/18870",3.27481905054034e-07,3.17182070943464e-05,2.60373134357902e-05,"CLU/SORT1/LAMP2/SQSTM1/SCARB2/HGS/VPS4A/HSPA8/SORL1/AP3D1/M6PR/UBAP1/TSG101/RAB7A/VPS53/BECN1/GNPTG/NEDD4/NDP/NCOA4/VPS13D/MON1A/SNX16/GCC2",24
"GO:0007249","BP","GO:0007249","canonical NF-kappaB signal transduction","68/2324","300/18870",3.538311801695e-07,3.36004093605058e-05,2.75824036172047e-05,"GPRC5B/WLS/TBK1/TNFRSF1A/SLC44A2/NDFIP1/SHISA5/PPP5C/STAT1/SQSTM1/PINK1/BST2/CTNNB1/CX3CL1/DDX1/CXXC5/DDRGK1/CPNE1/SIRPA/TMEM9B/RHOC/NEK6/LITAF/FKBP1A/CASP1/SPHK2/PRKD1/LPAR1/RHOA/PELI2/EDNRB/FBXW11/SHARPIN/IRAK1/VAPA/RELA/TMED4/IKBKB/ATP2C1/RBCK1/IRAK2/RIPK2/CUL1/ANKRD17/TANK/F2R/IRF3/TLR4/TSPAN6/CARD16/ANGPT1/CCDC22/PIM2/NFKB1/JMJD8/MUL1/USP10/NUP62/RIOK3/TMEM101/NDFIP2/GJA1/LTB/MTDH/MYD88/FLNA/NFKBIA/PARP1",68
"GO:0043122","BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","62/2324","265/18870",3.6048310784148e-07,3.36004093605058e-05,2.75824036172047e-05,"GPRC5B/WLS/TBK1/TNFRSF1A/SLC44A2/NDFIP1/SHISA5/PPP5C/STAT1/SQSTM1/PINK1/BST2/CTNNB1/CX3CL1/DDX1/CXXC5/CPNE1/TMEM9B/RHOC/NEK6/LITAF/FKBP1A/CASP1/SPHK2/PRKD1/LPAR1/RHOA/PELI2/FBXW11/SHARPIN/IRAK1/VAPA/RELA/TMED4/IKBKB/ATP2C1/RBCK1/RIPK2/CUL1/ANKRD17/TANK/F2R/IRF3/TLR4/TSPAN6/CARD16/ANGPT1/CCDC22/PIM2/JMJD8/MUL1/USP10/NUP62/RIOK3/TMEM101/NDFIP2/GJA1/LTB/MTDH/MYD88/FLNA/PARP1",62
"GO:0035966","BP","GO:0035966","response to topologically incorrect protein","43/2324","159/18870",3.67094199273433e-07,3.36004093605058e-05,2.75824036172047e-05,"CLU/PPP1R15A/DNAJB9/HSP90AB1/RHBDD2/RNF185/HERPUD2/ATF3/DNAJB1/VAPB/AKIRIN2/HSPA8/DDRGK1/HSF1/TMEM129/HSPB8/HSPA5/JKAMP/HDAC6/TRAM1/QRICH1/UBXN4/TBL2/ATF6B/UBE2W/ATF6/SERPINH1/TMEM33/ERLEC1/UBE2J2/TMBIM6/COPS5/DNAJC18/VCP/DAXX/CREBZF/EIF2S1/THBS4/EIF2AK2/FAF2/NFE2L2/TMED2/CDK5RAP3",43
"GO:0045185","BP","GO:0045185","maintenance of protein location","30/2324","93/18870",3.69296755669173e-07,3.36004093605058e-05,2.75824036172047e-05,"KEAP1/PINK1/KDELR1/SYNE1/KDELR2/GPAA1/G3BP2/GSN/GOLPH3/CIZ1/SUN1/HSPA5/YWHAB/SORL1/TWF2/PKD1/CAV1/LTBP1/FAF1/ARL2/TSPO/CCDC22/VPS13D/SP100/RER1/ANKRD13C/TMED2/TWF1/FLNA/NFKBIA",30
